genus_species,Order,Suborder,Family,Subfamily,Genus,Species,mod_tiplabel,SVL_mm,Mass_g,rootmass,ED_right_mm,ED_left_mm,eyemean,CD_right_mm,CD_left_mm,cormean,Adult_habitat,Activity_period,Mating_habitat,Life_history,Larval_habitat,Sex_dichromatism
Scutiger_boulengeri,Anura,Archaeobatrachia,Megophryidae,NA,Scutiger,boulengeri,Scutiger_boulengeri_Megophryidae,55.2,13,2.3513346877207573,7.6,7.4,7.5,6.1,5.7,5.9,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,NA
Scutiger_boulengeri,Anura,Archaeobatrachia,Megophryidae,NA,Scutiger,boulengeri,Scutiger_boulengeri_Megophryidae,50,11,2.2239800905693152,6.9,7.1,7,5.6,5.6,5.6,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,NA
Scutiger_boulengeri,Anura,Archaeobatrachia,Megophryidae,NA,Scutiger,boulengeri,Scutiger_boulengeri_Megophryidae,57.4,15,2.46621207433047,6.2,5.9,6.050000000000001,5.2,5.5,5.35,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,NA
Sooglossus_sechellensis,Anura,Neobatrachia,Sooglossidae,NA,Sooglossus,sechellensis,Sooglossus_sechellensis_Sooglossidae,17.9,0.7,0.8879040017426006,3.1,3.2,3.1500000000000004,2.7,2.7,2.7,Subfossorial,Both,Ground,Free-living larvae,On land,Absent
Sooglossus_sechellensis,Anura,Neobatrachia,Sooglossidae,NA,Sooglossus,sechellensis,Sooglossus_sechellensis_Sooglossidae,19.1,0.9,0.9654893846056297,3.2,3.2,3.2,2.9,2.7,2.8,Subfossorial,Both,Ground,Free-living larvae,On land,Absent
Sooglossus_sechellensis,Anura,Neobatrachia,Sooglossidae,NA,Sooglossus,sechellensis,Sooglossus_sechellensis_Sooglossidae,25,1.5,1.1447142425533319,3.9,4.1,4,3.5,3.4,3.45,Subfossorial,Both,Ground,Free-living larvae,On land,Absent
Spea_bombifrons,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,bombifrons,Spea_bombifrons_Scaphiopodidae,51,13,2.3513346877207573,7.5,7,7.25,6,5.9,5.95,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_bombifrons,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,bombifrons,Spea_bombifrons_Scaphiopodidae,53.5,14,2.4101422641752297,7.3,7.8,7.55,5.7,5.5,5.6,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_bombifrons,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,bombifrons,Spea_bombifrons_Scaphiopodidae,52.2,15,2.46621207433047,7.8,7.4,7.6,5.6,5.6,5.6,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_bombifrons,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,bombifrons,Spea_bombifrons_Scaphiopodidae,54.6,16,2.5198420997897464,7.5,7.1,7.3,5.6,5.6,5.6,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_intermontana,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,intermontana,Spea_intermontana_Scaphiopodidae,47.4,13,2.3513346877207573,7.8,7.9,7.85,5.3,5,5.15,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_intermontana,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,intermontana,Spea_intermontana_Scaphiopodidae,43.8,12,2.2894284851066637,6.5,5.6,6.05,4.7,4.5,4.6,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_multiplicata,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,multiplicata,Spea_multiplicata_Scaphiopodidae,45.9,11,2.2239800905693152,6.4,6.6,6.5,5,5.1,5.05,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_multiplicata,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,multiplicata,Spea_multiplicata_Scaphiopodidae,49.5,11,2.2239800905693152,NA,7.4,7.4,NA,6.2,6.2,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spea_multiplicata,Anura,Archaeobatrachia,Scaphiopodidae,NA,Spea,multiplicata,Spea_multiplicata_Scaphiopodidae,49.3,17,2.571281590658235,6.9,6.6,6.75,5.2,5.3,5.25,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Spelaeophryne_methneri,Anura,Neobatrachia,Brevicipitidae,NA,Spelaeophryne,methneri,Spelaeophryne_methneri_Brevicipitidae,52.7,9.4,2.11045429449015,2.8,3,2.9,2.6,2.7,2.6500000000000004,Subfossorial,NA,NA,NA,NA,Absent
Spelaeophryne_methneri,Anura,Neobatrachia,Brevicipitidae,NA,Spelaeophryne,methneri,Spelaeophryne_methneri_Brevicipitidae,32.9,4.1,1.6005206638831553,2.9,2.7,2.8,2.4,2.4,2.4,Subfossorial,NA,NA,NA,NA,Absent
Spelaeophryne_methneri,Anura,Neobatrachia,Brevicipitidae,NA,Spelaeophryne,methneri,Spelaeophryne_methneri_Brevicipitidae,28.9,2.8,1.4094597464129783,2.6,2.3,2.45,1.9,2,1.95,Subfossorial,NA,NA,NA,NA,Absent
Stefania_evansi,Anura,Neobatrachia,Hemiphractidae,NA,Stefania,evansi,Stefania_evansi_Hemiphractidae,51,8.2,2.0165296752181043,7.6,8.1,7.85,6.7,7,6.85,Scansorial,Nocturnal,NA,No free-living larvae,No larvae,Absent
Stefania_evansi,Anura,Neobatrachia,Hemiphractidae,NA,Stefania,evansi,Stefania_evansi_Hemiphractidae,69.5,23.9,2.8804873146578935,9.6,9.1,9.35,7.5,7.8,7.65,Scansorial,Nocturnal,NA,No free-living larvae,No larvae,Absent
Stefania_evansi,Anura,Neobatrachia,Hemiphractidae,NA,Stefania,evansi,Stefania_evansi_Hemiphractidae,65.2,21.5,2.7806488832606178,8.5,8.1,8.3,NA,6.8,6.8,Scansorial,Nocturnal,NA,No free-living larvae,No larvae,Absent
Stefania_evansi,Anura,Neobatrachia,Hemiphractidae,NA,Stefania,evansi,Stefania_evansi_Hemiphractidae,53.6,8.7,2.0567101162059633,9.4,8.5,8.95,6.8,6.8,6.8,Scansorial,Nocturnal,NA,No free-living larvae,No larvae,Absent
Strabomantis_bufoniformis,Anura,Neobatrachia,Craugastoridae,Craugastorinae,Strabomantis,bufoniformis,Strabomantis_bufoniformis_Strabomantidae,26.8,2.4,1.338865900164339,4.3,4.9,4.6,3.8,3.9,3.8499999999999996,Ground-dwelling,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Strabomantis_bufoniformis,Anura,Neobatrachia,Craugastoridae,Craugastorinae,Strabomantis,bufoniformis,Strabomantis_bufoniformis_Strabomantidae,30,3.1,1.4580997358267116,5.2,4.9,5.050000000000001,4.1,4,4.05,Ground-dwelling,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Strongylopus_grayii,Anura,Neobatrachia,Pyxicephalidae,Cacosterninae,Strongylopus,grayii,Strongylopus_grayii_Pyxicephalidae,31.3,3.2,1.4736125994561546,4.1,4,4.05,3.3,3,3.15,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Strongylopus_grayii,Anura,Neobatrachia,Pyxicephalidae,Cacosterninae,Strongylopus,grayii,Strongylopus_grayii_Pyxicephalidae,27.2,2.5,1.3572088082974532,3.3,3.7,3.5,2,2.8,2.4,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Strongylopus_grayii,Anura,Neobatrachia,Pyxicephalidae,Cacosterninae,Strongylopus,grayii,Strongylopus_grayii_Pyxicephalidae,21.3,1.5,1.1447142425533319,3,2.9,2.95,2.3,2.5,2.4,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Stumpffia_?grandis,Anura,Neobatrachia,Microhylidae,Cophylinae,Stumpffia,?grandis,Stumpffia_grandis_Microhylidae,14.6,0.4,0.7368062997280773,1.9,1.9,1.9,1.8,1.8,1.8,Ground-dwelling,Nocturnal,NA,NA,NA,NA
Sylvirana_guentheri,Anura,Neobatrachia,Ranidae,NA,Sylvirana,guentheri,Sylvirana_guentheri_Ranidae,77.6,36,3.3019272488946263,9.4,9.8,9.600000000000001,7.1,7.2,7.15,Semiaquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Sylvirana_guentheri,Anura,Neobatrachia,Ranidae,NA,Sylvirana,guentheri,Sylvirana_guentheri_Ranidae,61.7,14,2.4101422641752297,7.2,7.8,7.5,5.2,5.3,5.25,Semiaquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Sylvirana_guentheri,Anura,Neobatrachia,Ranidae,NA,Sylvirana,guentheri,Sylvirana_guentheri_Ranidae,58.3,15.7,2.5039936170122448,8.4,8.4,8.4,6.5,6.1,6.3,Semiaquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Synapturanus_mirandaribeiroi,Anura,Neobatrachia,Microhylidae,Otophryninae,Synapturanus,mirandaribeiroi,Synapturanus_mirandaribeiroi_Microhylidae,30.3,2.9,1.4260431471424087,2,2.2,2.1,1.5,1.7,1.6,Subfossorial,NA,NA,Free-living larvae,On land,NA
Synapturanus_mirandaribeiroi,Anura,Neobatrachia,Microhylidae,Otophryninae,Synapturanus,mirandaribeiroi,Synapturanus_mirandaribeiroi_Microhylidae,30.4,2.6,1.375068867074141,2.2,2.2,2.2,1.5,1.6,1.55,Subfossorial,NA,NA,Free-living larvae,On land,NA
Synapturanus_mirandaribeiroi,Anura,Neobatrachia,Microhylidae,Otophryninae,Synapturanus,mirandaribeiroi,Synapturanus_mirandaribeiroi_Microhylidae,32.5,3.2,1.4736125994561546,1.7,2.1,1.9,1.5,1.6,1.55,Subfossorial,NA,NA,Free-living larvae,On land,NA
Telmatobius_culeus,Anura,Neobatrachia,Telmatobiidae,NA,Telmatobius,culeus,Telmatobius_culeus_Telmatobiidae,85.8,62,3.9578916096804053,8.6,8.4,8.5,6.1,5.6,5.85,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Telmatobius_culeus,Anura,Neobatrachia,Telmatobiidae,NA,Telmatobius,culeus,Telmatobius_culeus_Telmatobiidae,96.9,91,4.497941445275415,8.8,8.8,8.8,5.7,6.1,5.9,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Telmatobius_culeus,Anura,Neobatrachia,Telmatobiidae,NA,Telmatobius,culeus,Telmatobius_culeus_Telmatobiidae,91.3,75,4.217163326508746,10.2,9.3,9.75,5.7,5.2,5.45,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Telmatobius_culeus,Anura,Neobatrachia,Telmatobiidae,NA,Telmatobius,culeus,Telmatobius_culeus_Telmatobiidae,75.1,38,3.361975406798963,8.5,8.3,8.4,5.9,5,5.45,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Telmatobius_culeus,Anura,Neobatrachia,Telmatobiidae,NA,Telmatobius,culeus,Telmatobius_culeus_Telmatobiidae,85,60,3.9148676411688634,8.5,8.4,8.45,5.4,6,5.7,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Teratohyla_spinosa,Anura,Neobatrachia,Centrolenidae,NA,Teratohyla,spinosa,Teratohyla_spinosa_Centrolenidae,20.5,0.8,0.9283177667225558,3.6,3.4,3.5,3,3,3,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Thoropa_miliaris,Anura,Neobatrachia,Cycloramphidae,NA,Thoropa,miliaris,Thoropa_miliaris_Cycloramphidae,68.1,30.6,3.127810804376533,9,8.5,8.75,7.2,7,7.1,Ground-dwelling,Nocturnal,Ground,Free-living larvae,NA,Absent
Thoropa_miliaris,Anura,Neobatrachia,Cycloramphidae,NA,Thoropa,miliaris,Thoropa_miliaris_Cycloramphidae,57.1,15.5,2.493315476119323,8.5,8.2,8.35,6.7,6.9,6.800000000000001,Ground-dwelling,Nocturnal,Ground,Free-living larvae,NA,Absent
Thoropa_miliaris,Anura,Neobatrachia,Cycloramphidae,NA,Thoropa,miliaris,Thoropa_miliaris_Cycloramphidae,40,5.9,1.8069688693211896,5.8,5.6,5.699999999999999,4.2,4.6,4.4,Ground-dwelling,Nocturnal,Ground,Free-living larvae,NA,Absent
Trachycephalus_typhonius,Anura,Neobatrachia,Hylidae,Lophyohylinae,Trachycephalus,typhonius,Trachycephalus_typhonius_Hylidae,64.9,18.8,2.6590057904691733,8.1,9.9,9,6,6,6,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Trachycephalus_typhonius,Anura,Neobatrachia,Hylidae,Lophyohylinae,Trachycephalus,typhonius,Trachycephalus_typhonius_Hylidae,58.4,16.1,2.525080871833849,7.8,7.5,7.65,5.4,5.4,5.4,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Trachycephalus_typhonius,Anura,Neobatrachia,Hylidae,Lophyohylinae,Trachycephalus,typhonius,Trachycephalus_typhonius_Hylidae,73.6,31.5,3.1581797988281894,9.5,9.5,9.5,7,6.8,6.9,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,129.7,227,6.100170200393062,12.7,13,12.85,8.4,8.2,8.3,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,95,97,4.594700892207039,11.3,12.6,11.95,9.7,8.1,8.899999999999999,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,132.9,219,6.027650160149741,14.7,14.2,14.45,10.2,10.4,10.3,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,135.2,300,6.694329500821694,12.7,NA,12.7,9.4,NA,9.4,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,97,93,4.530654896083492,10.2,10.2,10.2,8.1,8.8,8.45,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,131,284,6.5731384514424285,13.6,13.5,13.55,10.1,10.8,10.45,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Trichobatrachus_robustus,Anura,Neobatrachia,Arthroleptidae,NA,Trichobatrachus,robustus,Trichobatrachus_robustus_Arthroleptidae,124.4,204,5.886765316883336,13.3,11.3,12.3,9.3,9.6,9.45,Semiaquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Uperodon_globulosus,Anura,Neobatrachia,Microhylidae,Microhylinae,Uperodon,globulosus,Uperodon_globulosus_Microhylidae,69.5,72,4.160167646103808,4.5,4.6,4.55,2.7,2.8,2.75,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Uperodon_systoma,Anura,Neobatrachia,Microhylidae,Microhylinae,Uperodon,systoma,Uperodon_systoma_Microhylidae,56.3,38.1,3.3649219248775304,5.8,5.2,5.5,4.2,4.3,4.25,Fossorial,NA,Lentic water,NA,NA,Absent
Uperodon_systoma,Anura,Neobatrachia,Microhylidae,Microhylinae,Uperodon,systoma,Uperodon_systoma_Microhylidae,54.6,24.6,2.9083390575954486,NA,5.4,5.4,NA,4.2,4.2,Fossorial,NA,Lentic water,NA,NA,Absent
Uperodon_systoma,Anura,Neobatrachia,Microhylidae,Microhylinae,Uperodon,systoma,Uperodon_systoma_Microhylidae,50.7,17.2,2.581325761348065,5.1,5.2,5.15,4.1,4.1,4.1,Fossorial,NA,Lentic water,NA,NA,Absent
Uperoleia_laevigata,Anura,Neobatrachia,Myobatrachidae,NA,Uperoleia,laevigata,Uperoleia_laevigata_Myobatrachidae,23,2,1.2599210498948732,2.6,2.8,2.7,2.5,2.3,2.4,Ground-dwelling,Nocturnal,NA,NA,NA,NA
Uperoleia_laevigata,Anura,Neobatrachia,Myobatrachidae,NA,Uperoleia,laevigata,Uperoleia_laevigata_Myobatrachidae,19.8,1,1,2.6,2.2,2.4000000000000004,2.1,1.9,2,Ground-dwelling,Nocturnal,NA,NA,NA,NA
Uperoleia_laevigata,Anura,Neobatrachia,Myobatrachidae,NA,Uperoleia,laevigata,Uperoleia_laevigata_Myobatrachidae,21.2,1,1,2.8,2.6,2.7,2,2.1,2.05,Ground-dwelling,Nocturnal,NA,NA,NA,NA
Uperoleia_laevigata,Anura,Neobatrachia,Myobatrachidae,NA,Uperoleia,laevigata,Uperoleia_laevigata_Myobatrachidae,21,1,1,2.8,2.5,2.65,2.3,2.1,2.2,Ground-dwelling,Nocturnal,NA,NA,NA,NA
Xenopus_fraseri,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,fraseri,Xenopus_fraseri_Pipidae,47.6,9,2.080083823051904,2.9,3.5,3.2,1.9,2.2,2.05,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Xenopus_fraseri,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,fraseri,Xenopus_fraseri_Pipidae,48.2,12,2.2894284851066637,3.2,3.5,3.35,2.4,2.3,2.3499999999999996,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Xenopus_fraseri,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,fraseri,Xenopus_fraseri_Pipidae,47.7,10,2.154434690031884,3.4,3.1,3.25,1.8,1.9,1.85,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Xenopus_tropicalis,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,tropicalis,Xenopus_tropicalis_Pipidae,36.2,6,1.8171205928321397,2.4,2.1,2.25,1.3,1.3,1.3,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Xenopus_tropicalis,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,tropicalis,Xenopus_tropicalis_Pipidae,26.4,3,1.4422495703074083,1.9,1.6,1.75,1.3,1.2,1.25,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Xenopus_tropicalis,Anura,Archaeobatrachia,Pipidae,NA,Xenopus,tropicalis,Xenopus_tropicalis_Pipidae,23.5,2,1.2599210498948732,1.6,1.9,1.75,0.9,1.1,1,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
